fir_id,fir_number,crime_type,ipc_sections,station_id,district,occurred_at,reported_at,hour_of_day,status,modus_operandi,latitude,longitude
F2698,2698,Online fraud,"IT Act 66C, 66D; IPC 420",ST00043,Mangaluru,2026-05-08T16:54:00,2026-05-09T01:54:00,16,Open,OTP scam,12.90936,74.87483
F2699,2699,Vehicle theft,IPC 379,ST00015,Rajajinagar,2026-06-30T03:36:00,2026-06-30T04:36:00,3,Under investigation,parking-lot lift,12.97915,77.56947
F2700,2700,Vehicle theft,IPC 379,ST00047,Hubballi,2026-03-24T03:04:00,2026-03-24T17:04:00,3,Under investigation,parking-lot lift,15.35303,75.10601
F2701,2701,Mobile theft,IPC 379,ST00049,Belagavi,2026-03-21T19:19:00,2026-03-23T01:19:00,19,Under investigation,shop-counter lift,15.83495,74.4827
F2702,2702,Online fraud,"IT Act 66C, 66D; IPC 420",ST00017,Rajajinagar,2026-04-29T13:10:00,2026-04-30T09:10:00,13,Open,fake KYC call,13.00326,77.57597
F2703,2703,Assault,"IPC 323, 324",ST00025,KR Puram,2026-01-29T22:57:00,2026-01-30T18:57:00,22,Open,domestic dispute,13.00042,77.6987
F2704,2704,Vehicle theft,IPC 379,ST00035,Mysuru,2026-06-14T02:08:00,2026-06-15T09:08:00,2,Under investigation,duplicate-key theft,12.31881,76.67934
F2705,2705,Vehicle theft,IPC 379,ST00027,Yelahanka,2026-03-15T03:25:00,2026-03-15T12:25:00,3,Open,duplicate-key theft,13.118,77.58887
F2706,2706,Chain snatching,"IPC 379, 356",ST00018,Whitefield,2026-01-26T19:21:00,2026-01-28T01:21:00,19,Open,evening market snatch,12.94493,77.77577
F2707,2707,Vehicle theft,IPC 379,ST00040,Mangaluru,2026-01-03T04:04:00,2026-01-03T22:04:00,4,Open,parking-lot lift,12.88637,74.86682
F2708,2708,Assault,"IPC 323, 324",ST00047,Hubballi,2026-06-07T22:43:00,2026-06-09T05:43:00,22,Under investigation,street altercation,15.36382,75.10534
F2709,2709,Chain snatching,"IPC 379, 356",ST00021,Whitefield,2026-03-02T18:20:00,2026-03-02T21:20:00,18,Under investigation,2-wheeler snatch,12.98692,77.73603
F2710,2710,Mobile theft,IPC 379,ST00008,Jayanagar,2026-03-21T18:09:00,2026-03-23T03:09:00,18,Under investigation,shop-counter lift,12.95254,77.59014
F2711,2711,Mobile theft,IPC 379,ST00034,Electronic City,2026-02-06T11:45:00,2026-02-07T15:45:00,11,Open,bus snatch,12.86014,77.67431
F2712,2712,Vehicle theft,IPC 379,ST00015,Rajajinagar,2026-06-26T04:11:00,2026-06-27T11:11:00,4,Under investigation,lock-break theft,12.97289,77.56948
F2713,2713,Vehicle theft,IPC 379,ST00023,KR Puram,2026-06-11T00:13:00,2026-06-11T12:13:00,0,Charge-sheeted,duplicate-key theft,12.97165,77.66973
F2714,2714,Mobile theft,IPC 379,ST00050,Belagavi,2026-02-10T14:15:00,2026-02-11T13:15:00,14,Open,crowd pickpocket,15.86648,74.51387
F2715,2715,Vehicle theft,IPC 379,ST00038,Mysuru,2026-01-14T23:17:00,2026-01-15T03:17:00,23,Open,lock-break theft,12.33189,76.65345
F2716,2716,Cheating,IPC 420,ST00006,Jayanagar,2026-03-24T09:32:00,2026-03-25T17:32:00,9,Under investigation,fake job offer,12.92215,77.56622
F2717,2717,Online fraud,"IT Act 66C, 66D; IPC 420",ST00020,Whitefield,2026-01-18T16:45:00,2026-01-19T00:45:00,16,Open,fake KYC call,12.96306,77.73108
F2718,2718,Chain snatching,"IPC 379, 356",ST00036,Mysuru,2026-03-13T18:15:00,2026-03-14T22:15:00,18,Open,pillion-rider grab,12.29434,76.66344
F2719,2719,Vehicle theft,IPC 379,ST00001,BLR South,2026-04-28T02:04:00,2026-04-28T05:04:00,2,Open,lock-break theft,12.92078,77.57594
F2720,2720,Mobile theft,IPC 379,ST00007,Jayanagar,2026-02-18T17:13:00,2026-02-18T19:13:00,17,Charge-sheeted,shop-counter lift,12.8964,77.56111
F2721,2721,Online fraud,"IT Act 66C, 66D; IPC 420",ST00041,Mangaluru,2026-05-05T17:33:00,2026-05-07T05:33:00,17,Open,UPI request fraud,12.87818,74.8275
F2722,2722,Online fraud,"IT Act 66C, 66D; IPC 420",ST00050,Belagavi,2026-01-23T14:52:00,2026-01-24T17:52:00,14,Charge-sheeted,OTP scam,15.87834,74.52391
F2723,2723,Mobile theft,IPC 379,ST00013,BTM,2026-01-09T13:30:00,2026-01-10T21:30:00,13,Open,crowd pickpocket,12.91669,77.60224
F2724,2724,Mobile theft,IPC 379,ST00004,BLR South,2026-05-13T11:46:00,2026-05-14T22:46:00,11,Open,bus snatch,12.91574,77.61201
F2725,2725,Online fraud,"IT Act 66C, 66D; IPC 420",ST00024,KR Puram,2026-06-05T15:13:00,2026-06-06T21:13:00,15,Charge-sheeted,fake KYC call,13.0054,77.70279
F2726,2726,Mobile theft,IPC 379,ST00022,KR Puram,2026-05-24T18:48:00,2026-05-25T01:48:00,18,Open,bus snatch,12.98025,77.71076
F2727,2727,Vehicle theft,IPC 379,ST00008,Jayanagar,2026-01-13T03:41:00,2026-01-13T17:41:00,3,Under investigation,lock-break theft,12.93876,77.58443
F2728,2728,Mobile theft,IPC 379,ST00014,Rajajinagar,2026-06-23T17:06:00,2026-06-25T01:06:00,17,Under investigation,bus snatch,12.98422,77.54035
F2729,2729,Vehicle theft,IPC 379,ST00002,BLR South,2026-04-06T02:21:00,2026-04-06T04:21:00,2,Under investigation,duplicate-key theft,12.91652,77.62338
F2730,2730,Assault,"IPC 323, 324",ST00017,Rajajinagar,2026-04-13T19:29:00,2026-04-15T05:29:00,19,Under investigation,street altercation,13.00551,77.56025
F2731,2731,Chain snatching,"IPC 379, 356",ST00007,Jayanagar,2026-02-27T22:10:00,2026-02-28T18:10:00,22,Under investigation,2-wheeler snatch,12.91528,77.55563
F2732,2732,Burglary,"IPC 454, 457",ST00028,Yelahanka,2026-02-09T03:39:00,2026-02-09T16:39:00,3,Open,ATM tamper,13.0816,77.55774
F2733,2733,Chain snatching,"IPC 379, 356",ST00010,BTM,2026-01-10T20:14:00,2026-01-10T23:14:00,20,Open,evening market snatch,12.924,77.62933
F2734,2734,Chain snatching,"IPC 379, 356",ST00018,Whitefield,2026-05-13T22:10:00,2026-05-13T23:10:00,22,Open,pillion-rider grab,12.95071,77.76744
F2735,2735,Mobile theft,IPC 379,ST00037,Mysuru,2026-03-12T20:40:00,2026-03-12T23:40:00,20,Under investigation,bus snatch,12.31877,76.64227
F2736,2736,Assault,"IPC 323, 324",ST00020,Whitefield,2026-03-19T18:00:00,2026-03-20T05:00:00,18,Under investigation,bar brawl,12.95977,77.72778
F2737,2737,Mobile theft,IPC 379,ST00020,Whitefield,2026-01-11T12:04:00,2026-01-12T23:04:00,12,Open,crowd pickpocket,12.9535,77.73241
F2738,2738,Online fraud,"IT Act 66C, 66D; IPC 420",ST00027,Yelahanka,2026-04-09T13:01:00,2026-04-10T19:01:00,13,Charge-sheeted,OTP scam,13.12359,77.58177
F2739,2739,Burglary,"IPC 454, 457",ST00046,Hubballi,2026-03-19T03:31:00,2026-03-20T15:31:00,3,Under investigation,shutter-break,15.35381,75.14312
F2740,2740,Mobile theft,IPC 379,ST00008,Jayanagar,2026-06-12T11:19:00,2026-06-13T09:19:00,11,Charge-sheeted,shop-counter lift,12.95251,77.58691
F2741,2741,Chain snatching,"IPC 379, 356",ST00025,KR Puram,2026-01-01T20:47:00,2026-01-02T00:47:00,20,Under investigation,pillion-rider grab,12.99215,77.69167
F2742,2742,Cheating,IPC 420,ST00028,Yelahanka,2026-03-22T11:08:00,2026-03-23T17:08:00,11,Open,investment scam,13.08148,77.566
F2743,2743,Burglary,"IPC 454, 457",ST00020,Whitefield,2026-06-08T04:37:00,2026-06-09T14:37:00,4,Open,ATM tamper,12.96474,77.72974
F2744,2744,Chain snatching,"IPC 379, 356",ST00048,Hubballi,2026-03-18T21:00:00,2026-03-18T23:00:00,21,Open,pillion-rider grab,15.34668,75.1212
F2745,2745,Vehicle theft,IPC 379,ST00045,Hubballi,2026-01-21T04:34:00,2026-01-22T06:34:00,4,Under investigation,duplicate-key theft,15.33396,75.10775
F2746,2746,Chain snatching,"IPC 379, 356",ST00032,Electronic City,2026-05-14T22:29:00,2026-05-15T18:29:00,22,Charge-sheeted,pillion-rider grab,12.86822,77.68262
F2747,2747,Mobile theft,IPC 379,ST00006,Jayanagar,2026-01-14T18:51:00,2026-01-14T19:51:00,18,Under investigation,bus snatch,12.92015,77.56845
F2748,2748,Cheating,IPC 420,ST00004,BLR South,2026-05-16T10:07:00,2026-05-17T15:07:00,10,Open,advance-fee fraud,12.91885,77.6096
F2749,2749,Chain snatching,"IPC 379, 356",ST00024,KR Puram,2026-06-01T20:28:00,2026-06-02T11:28:00,20,Open,evening market snatch,13.01089,77.70358
F2750,2750,Cheating,IPC 420,ST00002,BLR South,2026-03-01T09:15:00,2026-03-01T13:15:00,9,Open,advance-fee fraud,12.92654,77.6152
F2751,2751,Chain snatching,"IPC 379, 356",ST00051,Belagavi,2026-05-03T21:53:00,2026-05-04T13:53:00,21,Open,pillion-rider grab,15.85346,74.5038
F2752,2752,Online fraud,"IT Act 66C, 66D; IPC 420",ST00016,Rajajinagar,2026-05-15T14:54:00,2026-05-16T06:54:00,14,Under investigation,OTP scam,13.0084,77.57375
F2753,2753,Burglary,"IPC 454, 457",ST00016,Rajajinagar,2026-05-28T00:50:00,2026-05-29T07:50:00,0,Charge-sheeted,godown break-in,12.99989,77.56124
F2754,2754,Assault,"IPC 323, 324",ST00034,Electronic City,2026-02-02T17:56:00,2026-02-03T18:56:00,17,Open,street altercation,12.85177,77.68519
F2755,2755,Chain snatching,"IPC 379, 356",ST00044,Mangaluru,2026-06-27T18:28:00,2026-06-28T01:28:00,18,Charge-sheeted,evening market snatch,12.90412,74.8613
F2756,2756,Chain snatching,"IPC 379, 356",ST00049,Belagavi,2026-05-19T22:25:00,2026-05-20T08:25:00,22,Open,2-wheeler snatch,15.8388,74.49203
F2757,2757,Online fraud,"IT Act 66C, 66D; IPC 420",ST00049,Belagavi,2026-01-22T10:27:00,2026-01-23T13:27:00,10,Open,UPI request fraud,15.8359,74.48623
F2758,2758,Chain snatching,"IPC 379, 356",ST00006,Jayanagar,2026-01-01T22:43:00,2026-01-03T07:43:00,22,Open,2-wheeler snatch,12.92104,77.55539
F2759,2759,Assault,"IPC 323, 324",ST00051,Belagavi,2026-04-14T19:08:00,2026-04-15T09:08:00,19,Open,bar brawl,15.86244,74.50302
F2760,2760,Assault,"IPC 323, 324",ST00024,KR Puram,2026-04-18T18:38:00,2026-04-19T03:38:00,18,Charge-sheeted,domestic dispute,13.00859,77.7151
F2761,2761,Chain snatching,"IPC 379, 356",ST00027,Yelahanka,2026-06-13T19:40:00,2026-06-13T21:40:00,19,Open,pillion-rider grab,13.11136,77.57274
F2762,2762,Online fraud,"IT Act 66C, 66D; IPC 420",ST00040,Mangaluru,2026-04-16T13:27:00,2026-04-16T14:27:00,13,Under investigation,OTP scam,12.87494,74.87402
F2763,2763,Assault,"IPC 323, 324",ST00048,Hubballi,2026-04-27T22:11:00,2026-04-28T14:11:00,22,Under investigation,bar brawl,15.3436,75.12467
F2764,2764,Cheating,IPC 420,ST00020,Whitefield,2026-06-25T12:17:00,2026-06-26T16:17:00,12,Under investigation,advance-fee fraud,12.95673,77.73495
F2765,2765,Chain snatching,"IPC 379, 356",ST00051,Belagavi,2026-01-07T21:35:00,2026-01-09T04:35:00,21,Open,pillion-rider grab,15.85548,74.49939
F2766,2766,Mobile theft,IPC 379,ST00012,BTM,2026-05-16T20:59:00,2026-05-17T00:59:00,20,Open,bus snatch,12.91435,77.61096
F2767,2767,Assault,"IPC 323, 324",ST00028,Yelahanka,2026-01-06T19:09:00,2026-01-07T16:09:00,19,Under investigation,street altercation,13.08019,77.55032
F2768,2768,Mobile theft,IPC 379,ST00017,Rajajinagar,2026-05-27T16:38:00,2026-05-29T00:38:00,16,Charge-sheeted,bus snatch,13.01458,77.55965
F2769,2769,Online fraud,"IT Act 66C, 66D; IPC 420",ST00006,Jayanagar,2026-05-03T15:13:00,2026-05-04T21:13:00,15,Open,UPI request fraud,12.92097,77.5523
F2770,2770,Burglary,"IPC 454, 457",ST00019,Whitefield,2026-02-22T00:01:00,2026-02-23T11:01:00,0,Open,godown break-in,12.98845,77.73438
F2771,2771,House break-in,"IPC 457, 380",ST00038,Mysuru,2026-02-27T00:51:00,2026-02-27T03:51:00,0,Charge-sheeted,daytime recce break,12.3283,76.64759
F2772,2772,Vehicle theft,IPC 379,ST00020,Whitefield,2026-02-08T03:00:00,2026-02-08T12:00:00,3,Open,parking-lot lift,12.95487,77.72525
F2773,2773,Mobile theft,IPC 379,ST00049,Belagavi,2026-05-06T17:44:00,2026-05-07T07:44:00,17,Under investigation,bus snatch,15.82803,74.48748
F2774,2774,Chain snatching,"IPC 379, 356",ST00022,KR Puram,2026-01-09T22:07:00,2026-01-10T18:07:00,22,Under investigation,pillion-rider grab,12.98736,77.71243
F2775,2775,Burglary,"IPC 454, 457",ST00010,BTM,2026-03-03T01:02:00,2026-03-04T11:02:00,1,Open,ATM tamper,12.93273,77.62566
F2776,2776,Vehicle theft,IPC 379,ST00014,Rajajinagar,2026-04-22T04:09:00,2026-04-22T06:09:00,4,Charge-sheeted,lock-break theft,12.99947,77.53888
F2777,2777,Online fraud,"IT Act 66C, 66D; IPC 420",ST00002,BLR South,2026-02-22T14:16:00,2026-02-23T08:16:00,14,Charge-sheeted,OTP scam,12.92946,77.61132
F2778,2778,Vehicle theft,IPC 379,ST00050,Belagavi,2026-05-22T02:06:00,2026-05-22T09:06:00,2,Under investigation,duplicate-key theft,15.86133,74.53027
F2779,2779,Vehicle theft,IPC 379,ST00005,BLR South,2026-04-15T23:36:00,2026-04-17T02:36:00,23,Open,parking-lot lift,12.89869,77.5878
F2780,2780,Online fraud,"IT Act 66C, 66D; IPC 420",ST00035,Mysuru,2026-03-25T17:53:00,2026-03-26T06:53:00,17,Charge-sheeted,UPI request fraud,12.30849,76.67289
F2781,2781,Vehicle theft,IPC 379,ST00027,Yelahanka,2026-03-29T23:55:00,2026-03-30T12:55:00,23,Under investigation,lock-break theft,13.12155,77.57215
F2782,2782,Assault,"IPC 323, 324",ST00033,Electronic City,2026-06-30T18:35:00,2026-07-01T20:35:00,18,Open,street altercation,12.82314,77.67821
F2783,2783,Vehicle theft,IPC 379,ST00039,Mysuru,2026-01-02T04:48:00,2026-01-03T11:48:00,4,Open,parking-lot lift,12.27248,76.62725
F2784,2784,Assault,"IPC 323, 324",ST00024,KR Puram,2026-06-27T21:42:00,2026-06-28T09:42:00,21,Open,domestic dispute,13.01352,77.70879
F2785,2785,Burglary,"IPC 454, 457",ST00036,Mysuru,2026-01-05T02:19:00,2026-01-06T08:19:00,2,Open,shutter-break,12.3005,76.6514
F2786,2786,Assault,"IPC 323, 324",ST00026,KR Puram,2026-05-27T16:58:00,2026-05-27T23:58:00,16,Charge-sheeted,domestic dispute,13.03683,77.70501
F2787,2787,Cheating,IPC 420,ST00001,BLR South,2026-05-12T16:17:00,2026-05-13T20:17:00,16,Under investigation,fake job offer,12.91709,77.57484
F2788,2788,Mobile theft,IPC 379,ST00008,Jayanagar,2026-01-30T20:15:00,2026-02-01T03:15:00,20,Under investigation,shop-counter lift,12.94096,77.58588
F2789,2789,Mobile theft,IPC 379,ST00039,Mysuru,2026-06-23T13:56:00,2026-06-24T22:56:00,13,Open,shop-counter lift,12.2831,76.62248
F2790,2790,Vehicle theft,IPC 379,ST00017,Rajajinagar,2026-04-12T00:15:00,2026-04-12T01:15:00,0,Under investigation,duplicate-key theft,13.00405,77.57005
F2791,2791,Vehicle theft,IPC 379,ST00020,Whitefield,2026-04-29T23:57:00,2026-04-30T16:57:00,23,Charge-sheeted,duplicate-key theft,12.95143,77.7418
F2792,2792,Online fraud,"IT Act 66C, 66D; IPC 420",ST00021,Whitefield,2026-04-01T15:06:00,2026-04-01T17:06:00,15,Charge-sheeted,UPI request fraud,12.98,77.74253
F2793,2793,Vehicle theft,IPC 379,ST00045,Hubballi,2026-04-29T04:45:00,2026-04-30T08:45:00,4,Open,duplicate-key theft,15.33483,75.12099
F2794,2794,Vehicle theft,IPC 379,ST00016,Rajajinagar,2026-06-23T23:31:00,2026-06-24T13:31:00,23,Open,duplicate-key theft,13.00412,77.56253
F2795,2795,Online fraud,"IT Act 66C, 66D; IPC 420",ST00045,Hubballi,2026-05-06T12:34:00,2026-05-07T13:34:00,12,Under investigation,OTP scam,15.32963,75.12017
F2796,2796,Burglary,"IPC 454, 457",ST00022,KR Puram,2026-02-17T01:05:00,2026-02-18T03:05:00,1,Open,shutter-break,12.98233,77.71612
F2797,2797,Vehicle theft,IPC 379,ST00049,Belagavi,2026-02-18T01:08:00,2026-02-18T19:08:00,1,Under investigation,lock-break theft,15.83255,74.49083
F2798,2798,Mobile theft,IPC 379,ST00050,Belagavi,2026-01-11T11:02:00,2026-01-12T14:02:00,11,Open,bus snatch,15.85995,74.51972
F2799,2799,Chain snatching,"IPC 379, 356",ST00009,BTM,2026-05-22T22:15:00,2026-05-23T04:15:00,22,Charge-sheeted,2-wheeler snatch,12.89428,77.60224
F2800,2800,Mobile theft,IPC 379,ST00010,BTM,2026-02-08T14:41:00,2026-02-08T16:41:00,14,Open,bus snatch,12.92031,77.62342
F2801,2801,Burglary,"IPC 454, 457",ST00042,Mangaluru,2026-01-14T01:26:00,2026-01-14T23:26:00,1,Open,godown break-in,12.91082,74.85207
F2802,2802,Vehicle theft,IPC 379,ST00012,BTM,2026-04-15T23:36:00,2026-04-16T03:36:00,23,Open,duplicate-key theft,12.90352,77.60759
F2803,2803,Burglary,"IPC 454, 457",ST00012,BTM,2026-05-25T05:11:00,2026-05-25T17:11:00,5,Open,ATM tamper,12.91169,77.61618
F2804,2804,Assault,"IPC 323, 324",ST00007,Jayanagar,2026-06-23T16:11:00,2026-06-23T20:11:00,16,Open,street altercation,12.90062,77.55803
F2805,2805,Online fraud,"IT Act 66C, 66D; IPC 420",ST00046,Hubballi,2026-05-31T10:40:00,2026-05-31T21:40:00,10,Under investigation,fake KYC call,15.36368,75.13593
F2806,2806,Chain snatching,"IPC 379, 356",ST00027,Yelahanka,2026-01-15T19:08:00,2026-01-17T04:08:00,19,Open,pillion-rider grab,13.11501,77.576
F2807,2807,Mobile theft,IPC 379,ST00039,Mysuru,2026-04-24T19:57:00,2026-04-25T05:57:00,19,Open,crowd pickpocket,12.26685,76.62512
F2808,2808,Burglary,"IPC 454, 457",ST00012,BTM,2026-05-28T02:03:00,2026-05-28T19:03:00,2,Open,godown break-in,12.91012,77.60879
F2809,2809,Mobile theft,IPC 379,ST00049,Belagavi,2026-06-15T15:56:00,2026-06-16T20:56:00,15,Open,shop-counter lift,15.83185,74.49132
F2810,2810,Online fraud,"IT Act 66C, 66D; IPC 420",ST00033,Electronic City,2026-05-21T09:16:00,2026-05-22T14:16:00,9,Open,UPI request fraud,12.81746,77.67813
F2811,2811,Chain snatching,"IPC 379, 356",ST00044,Mangaluru,2026-05-09T19:29:00,2026-05-11T06:29:00,19,Open,pillion-rider grab,12.89503,74.86429
F2812,2812,Chain snatching,"IPC 379, 356",ST00001,BLR South,2026-03-29T21:55:00,2026-03-30T02:55:00,21,Under investigation,pillion-rider grab,12.91516,77.57243
F2813,2813,Vehicle theft,IPC 379,ST00034,Electronic City,2026-04-05T01:04:00,2026-04-06T07:04:00,1,Under investigation,lock-break theft,12.86186,77.68656
F2814,2814,Online fraud,"IT Act 66C, 66D; IPC 420",ST00018,Whitefield,2026-04-13T18:05:00,2026-04-14T00:05:00,18,Charge-sheeted,UPI request fraud,12.95628,77.77769
F2815,2815,Mobile theft,IPC 379,ST00007,Jayanagar,2026-02-13T18:30:00,2026-02-14T01:30:00,18,Under investigation,crowd pickpocket,12.90499,77.5515
F2816,2816,House break-in,"IPC 457, 380",ST00031,Electronic City,2026-06-15T00:26:00,2026-06-15T04:26:00,0,Open,rear-window entry,12.83777,77.66785
F2817,2817,Cheating,IPC 420,ST00034,Electronic City,2026-04-03T11:46:00,2026-04-03T12:46:00,11,Open,fake job offer,12.85087,77.67474
F2818,2818,Chain snatching,"IPC 379, 356",ST00006,Jayanagar,2026-06-22T21:39:00,2026-06-23T21:39:00,21,Charge-sheeted,evening market snatch,12.91989,77.5623
F2819,2819,House break-in,"IPC 457, 380",ST00050,Belagavi,2026-03-21T01:53:00,2026-03-22T00:53:00,1,Open,daytime recce break,15.87204,74.52367
F2820,2820,Vehicle theft,IPC 379,ST00049,Belagavi,2026-04-23T23:02:00,2026-04-24T23:02:00,23,Open,lock-break theft,15.83148,74.49374
F2821,2821,Cheating,IPC 420,ST00048,Hubballi,2026-04-08T15:07:00,2026-04-08T16:07:00,15,Under investigation,investment scam,15.33837,75.12752
F2822,2822,Vehicle theft,IPC 379,ST00050,Belagavi,2026-05-13T02:05:00,2026-05-13T20:05:00,2,Under investigation,lock-break theft,15.86879,74.51559
F2823,2823,Vehicle theft,IPC 379,ST00022,KR Puram,2026-05-25T04:36:00,2026-05-26T08:36:00,4,Open,duplicate-key theft,12.98064,77.71472
F2824,2824,Online fraud,"IT Act 66C, 66D; IPC 420",ST00005,BLR South,2026-04-06T10:55:00,2026-04-07T21:55:00,10,Open,UPI request fraud,12.89172,77.59559
F2825,2825,Vehicle theft,IPC 379,ST00043,Mangaluru,2026-01-31T01:42:00,2026-01-31T05:42:00,1,Under investigation,duplicate-key theft,12.91681,74.86737
F2826,2826,Assault,"IPC 323, 324",ST00012,BTM,2026-03-09T23:22:00,2026-03-10T08:22:00,23,Open,bar brawl,12.90874,77.61372
F2827,2827,Chain snatching,"IPC 379, 356",ST00007,Jayanagar,2026-05-01T22:16:00,2026-05-03T09:16:00,22,Open,pillion-rider grab,12.90329,77.55169
F2828,2828,Vehicle theft,IPC 379,ST00031,Electronic City,2026-01-21T00:27:00,2026-01-22T06:27:00,0,Open,duplicate-key theft,12.84665,77.66549
F2829,2829,Assault,"IPC 323, 324",ST00029,Yelahanka,2026-05-09T23:41:00,2026-05-11T10:41:00,23,Under investigation,bar brawl,13.09707,77.56196
F2830,2830,Assault,"IPC 323, 324",ST00013,BTM,2026-06-27T16:26:00,2026-06-28T14:26:00,16,Charge-sheeted,bar brawl,12.90585,77.59164
F2831,2831,Assault,"IPC 323, 324",ST00039,Mysuru,2026-01-07T20:09:00,2026-01-09T06:09:00,20,Open,bar brawl,12.27341,76.61611
F2832,2832,Mobile theft,IPC 379,ST00027,Yelahanka,2026-06-30T14:44:00,2026-06-30T18:44:00,14,Charge-sheeted,bus snatch,13.10668,77.57879
F2833,2833,Chain snatching,"IPC 379, 356",ST00012,BTM,2026-06-12T19:15:00,2026-06-12T23:15:00,19,Open,pillion-rider grab,12.92201,77.60073
F2834,2834,Online fraud,"IT Act 66C, 66D; IPC 420",ST00020,Whitefield,2026-04-27T12:26:00,2026-04-27T17:26:00,12,Under investigation,OTP scam,12.94849,77.72633
F2835,2835,Mobile theft,IPC 379,ST00004,BLR South,2026-04-17T15:20:00,2026-04-18T14:20:00,15,Under investigation,shop-counter lift,12.9103,77.60099
F2836,2836,Online fraud,"IT Act 66C, 66D; IPC 420",ST00039,Mysuru,2026-02-15T10:08:00,2026-02-15T21:08:00,10,Charge-sheeted,UPI request fraud,12.27794,76.61888
F2837,2837,House break-in,"IPC 457, 380",ST00051,Belagavi,2026-05-15T04:11:00,2026-05-16T13:11:00,4,Charge-sheeted,daytime recce break,15.86594,74.51224
F2838,2838,Assault,"IPC 323, 324",ST00013,BTM,2026-05-19T23:55:00,2026-05-20T05:55:00,23,Under investigation,street altercation,12.9064,77.58576
F2839,2839,Chain snatching,"IPC 379, 356",ST00033,Electronic City,2026-05-20T21:08:00,2026-05-22T08:08:00,21,Under investigation,pillion-rider grab,12.8072,77.67556
F2840,2840,House break-in,"IPC 457, 380",ST00021,Whitefield,2026-01-21T03:00:00,2026-01-21T15:00:00,3,Under investigation,rear-window entry,12.9913,77.74103
F2841,2841,Chain snatching,"IPC 379, 356",ST00046,Hubballi,2026-04-26T18:41:00,2026-04-26T22:41:00,18,Open,2-wheeler snatch,15.35481,75.13087
F2842,2842,Online fraud,"IT Act 66C, 66D; IPC 420",ST00010,BTM,2026-05-21T16:52:00,2026-05-21T18:52:00,16,Open,OTP scam,12.93041,77.61311
F2843,2843,Assault,"IPC 323, 324",ST00039,Mysuru,2026-06-29T23:14:00,2026-07-01T05:14:00,23,Under investigation,bar brawl,12.26593,76.61957
