link_id,fir_id,person_id,role
CP04265,F3859,P02890,victim
CP04266,F3859,P02033,accused
CP04267,F3860,P01306,complainant
CP04268,F3860,P02483,victim
CP04269,F3860,P02470,accused
CP04270,F3861,P02902,complainant
CP04271,F3861,P01434,victim
CP04272,F3862,P01829,complainant
CP04273,F3863,P01594,complainant
CP04274,F3863,P00741,victim
CP04275,F3863,P01933,accused
CP04276,F3863,P01151,accused
CP04277,F3864,P02829,complainant
CP04278,F3864,P02865,victim
CP04279,F3865,P00280,complainant
CP04280,F3865,P01602,victim
CP04281,F3866,P02772,complainant
CP04282,F3866,P00829,victim
CP04283,F3866,P02773,accused
CP04284,F3866,P01352,accused
CP04285,F3867,P00920,complainant
CP04286,F3867,P01930,victim
CP04287,F3867,P01160,accused
CP04288,F3868,P02642,complainant
CP04289,F3868,P01401,victim
CP04290,F3869,P02345,complainant
CP04291,F3869,P01839,victim
CP04292,F3870,P01065,complainant
CP04293,F3870,P01630,victim
CP04294,F3871,P01117,complainant
CP04295,F3871,P01357,accused
CP04296,F3872,P00539,complainant
CP04297,F3872,P02713,accused
CP04298,F3873,P02194,complainant
CP04299,F3873,P01236,victim
CP04300,F3873,P02112,accused
CP04301,F3874,P00679,complainant
CP04302,F3874,P01907,victim
CP04303,F3875,P00867,complainant
CP04304,F3875,P01941,victim
CP04305,F3875,P00961,accused
CP04306,F3876,P02943,complainant
CP04307,F3876,P00695,victim
CP04308,F3877,P02058,complainant
CP04309,F3877,P01279,victim
CP04310,F3877,P02578,accused
CP04311,F3878,P00377,complainant
CP04312,F3878,P02126,victim
CP04313,F3878,P01472,accused
CP04314,F3879,P00107,complainant
CP04315,F3879,P00775,victim
CP04316,F3880,P00741,complainant
CP04317,F3880,P02318,accused
CP04318,F3881,P00480,complainant
CP04319,F3881,P01603,victim
CP04320,F3881,P01220,accused
CP04321,F3881,P01281,accused
CP04322,F3882,P00717,complainant
CP04323,F3883,P02880,complainant
CP04324,F3884,P00791,complainant
CP04325,F3884,P01929,victim
CP04326,F3884,P02112,accused
CP04327,F3885,P02080,complainant
CP04328,F3886,P02378,complainant
CP04329,F3886,P02524,victim
CP04330,F3886,P00575,accused
CP04331,F3887,P00245,complainant
CP04332,F3887,P00849,victim
CP04333,F3887,P00551,accused
CP04334,F3888,P00430,complainant
CP04335,F3888,P00011,victim
CP04336,F3888,P02776,accused
CP04337,F3889,P00157,complainant
CP04338,F3889,P00127,victim
CP04339,F3890,P00004,complainant
CP04340,F3890,P00803,accused
CP04341,F3891,P02443,complainant
CP04342,F3891,P02546,victim
CP04343,F3891,P00194,accused
CP04344,F3892,P01510,complainant
CP04345,F3893,P02711,complainant
CP04346,F3893,P01706,victim
CP04347,F3894,P00137,complainant
CP04348,F3895,P02240,complainant
CP04349,F3895,P02301,victim
CP04350,F3895,P02820,accused
CP04351,F3896,P00399,complainant
CP04352,F3896,P02336,victim
CP04353,F3896,P00668,accused
CP04354,F3897,P02102,complainant
CP04355,F3897,P02373,victim
CP04356,F3898,P02066,complainant
CP04357,F3899,P00586,complainant
CP04358,F3899,P02212,victim
CP04359,F3899,P01329,accused
CP04360,F3900,P01509,complainant
CP04361,F3900,P01678,accused
CP04362,F3901,P00092,complainant
CP04363,F3901,P01430,victim
CP04364,F3901,P00482,accused
CP04365,F3902,P02109,complainant
CP04366,F3903,P02779,complainant
CP04367,F3903,P01304,victim
CP04368,F3904,P02311,complainant
CP04369,F3904,P00251,victim
CP04370,F3905,P01262,complainant
CP04371,F3905,P00960,victim
CP04372,F3906,P02926,complainant
CP04373,F3906,P02115,victim
CP04374,F3907,P01563,complainant
CP04375,F3907,P01511,victim
CP04376,F3907,P01599,accused
CP04377,F3908,P01611,complainant
CP04378,F3909,P02988,complainant
CP04379,F3910,P01175,complainant
CP04380,F3911,P02942,complainant
CP04381,F3912,P01965,complainant
CP04382,F3912,P02321,accused
CP04383,F3913,P01077,complainant
CP04384,F3913,P01280,victim
CP04385,F3913,P02010,accused
CP04386,F3914,P00568,complainant
CP04387,F3914,P00268,victim
CP04388,F3915,P00114,complainant
CP04389,F3916,P02665,complainant
CP04390,F3916,P02391,victim
CP04391,F3916,P02123,accused
CP04392,F3917,P01780,complainant
CP04393,F3917,P02532,victim
CP04394,F3917,P01851,accused
CP04395,F3918,P00196,complainant
CP04396,F3918,P01459,victim
CP04397,F3918,P00525,accused
CP04398,F3919,P02261,complainant
CP04399,F3919,P01248,victim
CP04400,F3920,P00469,complainant
CP04401,F3920,P02159,victim
CP04402,F3920,P02376,accused
CP04403,F3921,P01319,complainant
CP04404,F3921,P02113,victim
CP04405,F3921,P00745,accused
CP04406,F3922,P00846,complainant
CP04407,F3922,P01152,victim
CP04408,F3922,P02259,accused
CP04409,F3923,P01144,complainant
CP04410,F3923,P00640,victim
CP04411,F3923,P01067,accused
CP04412,F3924,P02207,complainant
CP04413,F3924,P01879,victim
CP04414,F3925,P01795,complainant
CP04415,F3925,P01536,accused
CP04416,F3926,P01340,complainant
CP04417,F3927,P02946,complainant
CP04418,F3927,P01811,victim
CP04419,F3927,P01265,accused
CP04420,F3928,P01440,complainant
CP04421,F3928,P00445,victim
CP04422,F3928,P02354,accused
CP04423,F3929,P00429,complainant
CP04424,F3929,P01183,victim
CP04425,F3929,P01455,accused
CP04426,F3930,P00631,complainant
CP04427,F3930,P00521,victim
CP04428,F3931,P01890,complainant
CP04429,F3931,P02552,victim
CP04430,F3931,P00950,accused
CP04431,F3932,P01534,complainant
CP04432,F3932,P01731,victim
CP04433,F3932,P00171,accused
CP04434,F3933,P01626,complainant
CP04435,F3933,P01083,victim
CP04436,F3934,P01688,complainant
CP04437,F3934,P00764,victim
CP04438,F3935,P01449,complainant
CP04439,F3935,P01109,victim
CP04440,F3935,P00868,accused
CP04441,F3936,P01912,complainant
CP04442,F3936,P02448,victim
CP04443,F3936,P02076,accused
CP04444,F3936,P02321,accused
CP04445,F3937,P02171,complainant
CP04446,F3937,P00875,victim
CP04447,F3937,P02114,accused
CP04448,F3937,P00235,accused
CP04449,F3938,P01374,complainant
CP04450,F3938,P01174,victim
CP04451,F3938,P00123,accused
CP04452,F3939,P02921,complainant
CP04453,F3939,P00430,victim
CP04454,F3940,P01561,complainant
CP04455,F3940,P01580,victim
CP04456,F3940,P00143,accused
CP04457,F3941,P01087,complainant
CP04458,F3941,P01905,victim
CP04459,F3941,P00684,accused
CP04460,F3941,P02532,accused
CP04461,F3942,P01124,complainant
CP04462,F3942,P01100,victim
CP04463,F3942,P01628,accused
CP04464,F3943,P02758,complainant
CP04465,F3943,P02479,victim
CP04466,F3944,P00572,complainant
CP04467,F3944,P00536,victim
CP04468,F3944,P02486,accused
CP04469,F3944,P00582,accused
CP04470,F3945,P00655,complainant
CP04471,F3945,P01492,victim
CP04472,F3945,P02132,accused
CP04473,F3946,P00797,complainant
CP04474,F3946,P00894,victim
CP04475,F3947,P02412,complainant
CP04476,F3947,P01376,victim
CP04477,F3948,P00962,complainant
CP04478,F3948,P00357,accused
CP04479,F3949,P02807,complainant
CP04480,F3949,P02965,victim
CP04481,F3949,P02549,accused
CP04482,F3950,P02093,complainant
CP04483,F3950,P01268,victim
CP04484,F3951,P02053,complainant
CP04485,F3951,P02074,victim
CP04486,F3951,P00127,accused
CP04487,F3952,P01238,complainant
CP04488,F3952,P00521,victim
CP04489,F3953,P01427,complainant
CP04490,F3953,P01312,victim
CP04491,F3954,P01729,complainant
CP04492,F3954,P01635,victim
CP04493,F3955,P01902,complainant
CP04494,F3955,P00611,victim
CP04495,F3955,P01664,accused
CP04496,F3956,P00792,complainant
CP04497,F3956,P00487,victim
CP04498,F3956,P00358,accused
CP04499,F3957,P00260,complainant
CP04500,F3957,P01723,accused
CP04501,F3958,P00809,complainant
CP04502,F3958,P01255,victim
CP04503,F3958,P02349,accused
CP04504,F3959,P02487,complainant
CP04505,F3959,P01713,victim
CP04506,F3960,P02936,complainant
CP04507,F3960,P01965,victim
CP04508,F3961,P01497,complainant
CP04509,F3961,P02985,victim
CP04510,F3961,P00061,accused
CP04511,F3962,P02664,complainant
CP04512,F3962,P00827,victim
CP04513,F3962,P02904,accused
CP04514,F3962,P01208,accused
CP04515,F3963,P02574,complainant
CP04516,F3963,P01469,victim
CP04517,F3963,P00865,accused
CP04518,F3963,P00996,accused
CP04519,F3964,P01631,complainant
CP04520,F3965,P02281,complainant
CP04521,F3965,P02813,victim
CP04522,F3965,P02311,accused
CP04523,F3965,P02719,accused
CP04524,F3966,P01388,complainant
CP04525,F3966,P00889,victim
CP04526,F3966,P01777,accused
CP04527,F3966,P00455,accused
CP04528,F3967,P02794,complainant
CP04529,F3967,P02737,victim
CP04530,F3967,P00971,accused
CP04531,F3968,P02166,complainant
CP04532,F3968,P00002,accused
CP04533,F3969,P00267,complainant
CP04534,F3969,P00434,victim
CP04535,F3969,P01818,accused
CP04536,F3970,P02489,complainant
CP04537,F3970,P01412,accused
CP04538,F3971,P01114,complainant
CP04539,F3971,P02470,victim
CP04540,F3971,P00515,accused
CP04541,F3971,P01551,accused
CP04542,F3972,P00254,complainant
CP04543,F3972,P01607,victim
CP04544,F3973,P02539,complainant
CP04545,F3973,P00886,accused
CP04546,F3974,P01013,complainant
CP04547,F3974,P02097,victim
CP04548,F3974,P02882,accused
CP04549,F3974,P02694,accused
CP04550,F3975,P00315,complainant
CP04551,F3975,P00475,victim
CP04552,F3975,P01791,accused
CP04553,F3975,P01520,accused
CP04554,F3976,P02521,complainant
CP04555,F3976,P02693,victim
CP04556,F3977,P02378,complainant
CP04557,F3977,P02525,victim
CP04558,F3978,P02254,complainant
CP04559,F3979,P01892,complainant
CP04560,F3979,P00949,victim
CP04561,F3980,P00404,complainant
CP04562,F3980,P01159,victim
CP04563,F3981,P02309,complainant
CP04564,F3981,P00216,victim
CP04565,F3981,P01302,accused
CP04566,F3982,P02527,complainant
CP04567,F3982,P02902,victim
CP04568,F3983,P01200,complainant
CP04569,F3983,P02229,victim
CP04570,F3984,P02291,complainant
CP04571,F3984,P00366,victim
CP04572,F3985,P01988,complainant
CP04573,F3985,P02562,victim
CP04574,F3985,P00836,accused
CP04575,F3985,P01167,accused
CP04576,F3986,P02177,complainant
CP04577,F3986,P01569,victim
CP04578,F3986,P01777,accused
CP04579,F3987,P02229,complainant
CP04580,F3987,P00632,accused
CP04581,F3987,P00965,accused
CP04582,F3988,P01297,complainant
CP04583,F3988,P01466,victim
CP04584,F3988,P01108,accused
CP04585,F3989,P01607,complainant
CP04586,F3989,P00069,victim
CP04587,F3989,P00949,accused
CP04588,F3990,P02464,complainant
CP04589,F3990,P02683,victim
CP04590,F3991,P00368,complainant
CP04591,F3991,P02941,victim
CP04592,F3991,P00902,accused
CP04593,F3992,P02355,complainant
CP04594,F3992,P00965,victim
CP04595,F3992,P01484,accused
CP04596,F3992,P02244,accused
CP04597,F3993,P01270,complainant
CP04598,F3993,P00579,victim
CP04599,F3994,P02521,complainant
CP04600,F3994,P00549,victim
CP04601,F3995,P00941,complainant
CP04602,F3995,P00538,victim
CP04603,F3995,P00277,accused
CP04604,F3996,P02488,complainant
CP04605,F3996,P02684,victim
CP04606,F3996,P00852,accused
CP04607,F3997,P00673,complainant
CP04608,F3997,P01712,victim
CP04609,F3998,P00701,complainant
CP04610,F3998,P02972,victim
CP04611,F3999,P00803,complainant
CP04612,F3999,P02276,victim
CP04613,F3999,P00719,accused
CP04614,F3999,P01429,accused
CP04615,F4000,P02773,complainant
CP04616,F4000,P02962,victim
CP04617,F4001,P02627,complainant
CP04618,F4001,P02525,victim
CP04619,F4002,P02988,complainant
CP04620,F4002,P01227,victim
CP04621,F4002,P01669,accused
CP04622,F4003,P01904,complainant
CP04623,F4003,P02580,victim
CP04624,F4003,P00114,accused
CP04625,F4004,P01088,complainant
CP04626,F4004,P01566,victim
CP04627,F4004,P00551,accused
CP04628,F4004,P02018,accused
CP04629,F4005,P02447,complainant
CP04630,F4006,P02470,complainant
CP04631,F4006,P00273,victim
CP04632,F4006,P01424,accused
CP04633,F4007,P00368,complainant
CP04634,F4007,P01237,victim
CP04635,F4007,P01874,accused
CP04636,F4008,P02743,complainant
CP04637,F4008,P02755,victim
CP04638,F4008,P01320,accused
CP04639,F4008,P02479,accused
CP04640,F4009,P02130,complainant
CP04641,F4009,P02755,victim
CP04642,F4009,P01465,accused
CP04643,F4009,P02460,accused
CP04644,F4010,P01668,complainant
CP04645,F4010,P02336,victim
CP04646,F4011,P01876,complainant
CP04647,F4011,P01834,victim
CP04648,F4011,P00010,accused
CP04649,F4012,P01496,complainant
CP04650,F4013,P02840,complainant
CP04651,F4013,P02537,victim
CP04652,F4013,P00559,accused
CP04653,F4014,P02038,complainant
CP04654,F4014,P00080,victim
CP04655,F4015,P00450,complainant
CP04656,F4015,P01923,victim
CP04657,F4016,P01101,complainant
CP04658,F4016,P00349,victim
CP04659,F4017,P00359,complainant
CP04660,F4017,P00945,victim
CP04661,F4018,P02741,complainant
CP04662,F4018,P00403,victim
CP04663,F4019,P00706,complainant
CP04664,F4019,P00207,victim
CP04665,F4019,P00581,accused
CP04666,F4020,P02401,complainant
CP04667,F4020,P00457,victim
CP04668,F4020,P00141,accused
CP04669,F4021,P02043,complainant
CP04670,F4021,P00510,victim
CP04671,F4021,P02677,accused
CP04672,F4022,P00243,complainant
CP04673,F4022,P01938,accused
CP04674,F4023,P00665,complainant
CP04675,F4023,P02573,victim
CP04676,F4023,P00639,accused
CP04677,F4023,P02512,accused
CP04678,F4024,P00220,complainant
CP04679,F4024,P00179,victim
CP04680,F4024,P00434,accused
CP04681,F4025,P00524,complainant
CP04682,F4025,P02852,victim
CP04683,F4026,P02376,complainant
CP04684,F4026,P02417,victim
CP04685,F4027,P01799,complainant
CP04686,F4027,P01208,victim
CP04687,F4027,P00601,accused
CP04688,F4028,P00008,complainant
CP04689,F4028,P01334,accused
CP04690,F4029,P02881,complainant
CP04691,F4029,P02188,accused
CP04692,F4030,P00636,complainant
CP04693,F4030,P02442,victim
CP04694,F4031,P01808,complainant
CP04695,F4031,P01483,victim
CP04696,F4032,P00941,complainant
CP04697,F4032,P00599,accused
CP04698,F4032,P00179,accused
CP04699,F4033,P00962,complainant
CP04700,F4033,P02475,victim
CP04701,F4033,P02569,accused
CP04702,F4034,P01498,complainant
CP04703,F4034,P02237,victim
CP04704,F4034,P00735,accused
CP04705,F4034,P01701,accused
CP04706,F4035,P02310,complainant
CP04707,F4035,P02370,victim
CP04708,F4035,P02909,accused
CP04709,F4036,P02632,complainant
CP04710,F4036,P01046,victim
CP04711,F4037,P02441,complainant
CP04712,F4037,P02562,victim
CP04713,F4038,P00908,complainant
CP04714,F4038,P02654,victim
CP04715,F4039,P00487,complainant
CP04716,F4040,P02061,complainant
CP04717,F4040,P01929,accused
CP04718,F4041,P02317,complainant
CP04719,F4041,P02076,victim
CP04720,F4041,P00438,accused
CP04721,F4042,P01597,complainant
CP04722,F4042,P02726,victim
CP04723,F4042,P00911,accused
CP04724,F4042,P00399,accused
CP04725,F4043,P01279,complainant
CP04726,F4043,P01945,victim
CP04727,F4043,P00970,accused
CP04728,F4043,P02248,accused
CP04729,F4044,P00723,complainant
CP04730,F4044,P02426,victim
CP04731,F4044,P02196,accused
CP04732,F4045,P02950,complainant
CP04733,F4045,P00632,victim
CP04734,F4046,P01612,complainant
CP04735,F4046,P02884,victim
CP04736,F4046,P02025,accused
CP04737,F4047,P01156,complainant
CP04738,F4047,P00836,victim
CP04739,F4047,P01048,accused
CP04740,F4048,P01137,complainant
CP04741,F4048,P01374,accused
CP04742,F4048,P00681,accused
CP04743,F4049,P02181,complainant
CP04744,F4049,P01114,victim
CP04745,F4050,P01406,complainant
CP04746,F4050,P02319,victim
CP04747,F4050,P00759,accused
CP04748,F4051,P00876,complainant
CP04749,F4051,P00250,accused
CP04750,F4052,P02642,complainant
CP04751,F4053,P02589,complainant
CP04752,F4053,P00237,victim
CP04753,F4053,P01243,accused
CP04754,F4054,P02626,complainant
CP04755,F4054,P01972,accused
CP04756,F4054,P00743,accused
CP04757,F4055,P02439,complainant
CP04758,F4055,P00444,victim
CP04759,F4056,P00084,complainant
CP04760,F4056,P02983,accused
CP04761,F4057,P00228,complainant
CP04762,F4057,P00742,victim
CP04763,F4058,P02909,complainant
CP04764,F4058,P02690,victim
CP04765,F4059,P02423,complainant
CP04766,F4059,P00291,victim
CP04767,F4059,P01869,accused
CP04768,F4059,P00318,accused
CP04769,F4060,P01951,complainant
CP04770,F4060,P00959,victim
CP04771,F4060,P02610,accused
CP04772,F4061,P01813,complainant
CP04773,F4061,P00212,victim
CP04774,F4062,P00014,complainant
CP04775,F4062,P01388,victim
CP04776,F4062,P01859,accused
CP04777,F4063,P02516,complainant
CP04778,F4063,P00393,victim
CP04779,F4063,P00147,accused
CP04780,F4064,P02123,complainant
CP04781,F4064,P00163,accused
CP04782,F4065,P00460,complainant
CP04783,F4065,P01054,victim
CP04784,F4065,P02417,accused
CP04785,F4066,P01339,complainant
CP04786,F4066,P01235,victim
CP04787,F4066,P02438,accused
CP04788,F4067,P02849,complainant
CP04789,F4067,P01415,victim
CP04790,F4067,P01347,accused
CP04791,F4068,P02062,complainant
CP04792,F4068,P00512,victim
CP04793,F4068,P00796,accused
CP04794,F4069,P02999,complainant
CP04795,F4069,P01894,victim
CP04796,F4070,P02859,complainant
CP04797,F4070,P01584,victim
CP04798,F4070,P01840,accused
CP04799,F4071,P02611,complainant
CP04800,F4071,P02928,victim
CP04801,F4071,P01700,accused
CP04802,F4072,P00484,complainant
CP04803,F4072,P02594,victim
CP04804,F4072,P01412,accused
CP04805,F4073,P01746,complainant
CP04806,F4074,P00775,complainant
CP04807,F4075,P01020,complainant
CP04808,F4075,P01364,victim
CP04809,F4075,P00895,accused
CP04810,F4076,P02599,complainant
CP04811,F4076,P00022,victim
CP04812,F4076,P00906,accused
CP04813,F4076,P02867,accused
CP04814,F4077,P01974,complainant
CP04815,F4078,P02248,complainant
CP04816,F4078,P01468,victim
CP04817,F4078,P02960,accused
CP04818,F4079,P02481,complainant
CP04819,F4079,P00562,victim
CP04820,F4080,P00923,complainant
CP04821,F4080,P00058,victim
CP04822,F4080,P01376,accused
CP04823,F4081,P01824,complainant
CP04824,F4081,P00928,victim
CP04825,F4081,P00412,accused
CP04826,F4082,P01769,complainant
CP04827,F4082,P01196,victim
CP04828,F4083,P02967,complainant
CP04829,F4083,P02213,victim
CP04830,F4083,P01282,accused
CP04831,F4084,P00548,complainant
CP04832,F4084,P02415,victim
CP04833,F4084,P00664,accused
CP04834,F4085,P00109,complainant
CP04835,F4085,P01146,victim
CP04836,F4086,P02658,complainant
CP04837,F4086,P01419,victim
CP04838,F4086,P02540,accused
CP04839,F4087,P00035,complainant
CP04840,F4087,P02752,victim
CP04841,F4087,P00524,accused
CP04842,F4088,P00894,complainant
CP04843,F4088,P01470,victim
CP04844,F4089,P01495,complainant
CP04845,F4089,P01685,victim
CP04846,F4090,P00287,complainant
CP04847,F4090,P00281,victim
CP04848,F4091,P00714,complainant
CP04849,F4091,P00652,victim
CP04850,F4091,P01983,accused
CP04851,F4092,P02708,complainant
CP04852,F4092,P02959,victim
CP04853,F4092,P02288,accused
CP04854,F4093,P01449,complainant
CP04855,F4093,P01573,victim
CP04856,F4094,P02343,complainant
CP04857,F4094,P00407,victim
CP04858,F4094,P00344,accused
CP04859,F4095,P00041,complainant
CP04860,F4095,P01675,victim
CP04861,F4096,P01804,complainant
CP04862,F4096,P00985,victim
CP04863,F4096,P02112,accused
CP04864,F4097,P01198,complainant
CP04865,F4097,P02767,victim
CP04866,F4097,P01847,accused
CP04867,F4098,P00822,complainant
CP04868,F4098,P01503,victim
CP04869,F4099,P00229,complainant
CP04870,F4099,P00240,victim
CP04871,F4100,P00194,complainant
CP04872,F4100,P02525,victim
CP04873,F4100,P01418,accused
CP04874,F4101,P01065,complainant
CP04875,F4101,P01786,victim
CP04876,F4101,P02109,accused
CP04877,F4102,P00433,complainant
CP04878,F4102,P00888,victim
CP04879,F4102,P02259,accused
CP04880,F4103,P02474,complainant
CP04881,F4103,P01693,victim
CP04882,F4104,P01309,complainant
CP04883,F4104,P00517,victim
CP04884,F4104,P01255,accused
CP04885,F4105,P00330,complainant
CP04886,F4105,P02004,victim
CP04887,F4106,P01412,complainant
CP04888,F4106,P01012,victim
CP04889,F4106,P01733,accused
CP04890,F4106,P02701,accused
CP04891,F4107,P01921,complainant
CP04892,F4107,P01351,victim
CP04893,F4108,P01940,complainant
CP04894,F4108,P02428,victim
CP04895,F4108,P02600,accused
CP04896,F4109,P02001,complainant
CP04897,F4109,P02285,victim
CP04898,F4109,P00434,accused
CP04899,F4110,P01395,complainant
CP04900,F4110,P01272,victim
CP04901,F4110,P01554,accused
CP04902,F4111,P01201,complainant
CP04903,F4111,P02016,victim
CP04904,F4112,P01879,complainant
CP04905,F4113,P02588,complainant
CP04906,F4113,P00968,victim
CP04907,F4113,P00955,accused
CP04908,F4113,P00877,accused
CP04909,F4114,P01922,complainant
CP04910,F4114,P00459,accused
CP04911,F4115,P00751,complainant
CP04912,F4115,P02803,victim
CP04913,F4116,P00396,complainant
CP04914,F4116,P01093,accused
CP04915,F4117,P02537,complainant
CP04916,F4117,P01457,victim
CP04917,F4117,P02380,accused
CP04918,F4118,P02902,complainant
CP04919,F4119,P02484,complainant
CP04920,F4119,P01236,victim
CP04921,F4120,P01815,complainant
CP04922,F4121,P02824,complainant
CP04923,F4121,P00125,victim
CP04924,F4121,P02592,accused
CP04925,F4122,P00588,complainant
CP04926,F4122,P02326,victim
CP04927,F4122,P02011,accused
CP04928,F4123,P00494,complainant
CP04929,F4123,P00809,victim
CP04930,F4123,P02098,accused
CP04931,F4123,P02568,accused
CP04932,F4124,P02775,complainant
CP04933,F4124,P00881,victim
CP04934,F4124,P01031,accused
CP04935,F4125,P02345,complainant
CP04936,F4125,P01612,accused
CP04937,F4125,P00666,accused
CP04938,F4126,P00425,complainant
CP04939,F4126,P02031,victim
CP04940,F4126,P02220,accused
CP04941,F4126,P00547,accused
CP04942,F4127,P02977,complainant
CP04943,F4127,P00329,accused
CP04944,F4128,P01738,complainant
CP04945,F4128,P02827,victim
CP04946,F4128,P02824,accused
CP04947,F4129,P02420,complainant
CP04948,F4129,P00799,victim
CP04949,F4129,P02686,accused
CP04950,F4129,P02479,accused
CP04951,F4130,P01737,complainant
CP04952,F4130,P01134,victim
CP04953,F4131,P01175,complainant
CP04954,F4131,P01395,victim
CP04955,F4131,P01260,accused
CP04956,F4132,P00731,complainant
CP04957,F4132,P02957,victim
CP04958,F4132,P00684,accused
CP04959,F4133,P01176,complainant
CP04960,F4133,P02889,victim
CP04961,F4133,P01584,accused
CP04962,F4134,P00710,complainant
CP04963,F4134,P01887,victim
CP04964,F4135,P02640,complainant
CP04965,F4135,P00402,victim
CP04966,F4136,P02787,complainant
CP04967,F4137,P02449,complainant
CP04968,F4137,P01594,victim
CP04969,F4137,P02471,accused
CP04970,F4138,P02380,complainant
CP04971,F4138,P00613,victim
CP04972,F4139,P02601,complainant
CP04973,F4139,P02912,victim
CP04974,F4139,P00966,accused
CP04975,F4140,P01655,complainant
CP04976,F4140,P00807,victim
CP04977,F4140,P01186,accused
CP04978,F4140,P00723,accused
CP04979,F4141,P00759,complainant
CP04980,F4141,P00232,victim
CP04981,F4141,P01804,accused
CP04982,F4142,P02671,complainant
CP04983,F4142,P01085,victim
CP04984,F4142,P02054,accused
CP04985,F4142,P02352,accused
CP04986,F4143,P00481,complainant
CP04987,F4143,P00965,victim
CP04988,F4144,P01675,complainant
CP04989,F4144,P00333,victim
CP04990,F4145,P00604,complainant
CP04991,F4145,P02144,accused
CP04992,F4146,P00034,complainant
CP04993,F4146,P02548,victim
CP04994,F4146,P02093,accused
CP04995,F4147,P01272,complainant
CP04996,F4147,P01914,victim
CP04997,F4147,P01413,accused
CP04998,F4148,P02046,complainant
CP04999,F4148,P02351,victim
CP05000,F4148,P01822,accused
CP05001,F4149,P02035,complainant
CP05002,F4149,P01886,victim
CP05003,F4149,P00246,accused
CP05004,F4150,P01033,complainant
CP05005,F4150,P02270,victim
CP05006,F4151,P02531,complainant
CP05007,F4151,P01426,victim
CP05008,F4152,P00869,complainant
CP05009,F4152,P00393,victim
CP05010,F4153,P00855,complainant
CP05011,F4154,P00855,complainant
CP05012,F4154,P00459,victim
CP05013,F4154,P00261,accused
CP05014,F4155,P02368,complainant
CP05015,F4155,P00939,victim
CP05016,F4155,P00596,accused
CP05017,F4156,P02629,complainant
CP05018,F4156,P01176,victim
CP05019,F4157,P02238,complainant
CP05020,F4157,P02164,victim
CP05021,F4157,P01336,accused
CP05022,F4158,P00285,complainant
CP05023,F4158,P00765,victim
CP05024,F4158,P02628,accused
CP05025,F4158,P00211,accused
CP05026,F4159,P02977,complainant
CP05027,F4159,P01522,victim
CP05028,F4160,P01773,complainant
CP05029,F4160,P01475,accused
CP05030,F4161,P02347,complainant
CP05031,F4161,P01019,victim
CP05032,F4161,P02466,accused
CP05033,F4162,P02321,complainant
CP05034,F4162,P01588,victim
CP05035,F4162,P00075,accused
CP05036,F4163,P00305,complainant
CP05037,F4163,P00536,accused
CP05038,F4164,P00031,complainant
CP05039,F4164,P02201,victim
CP05040,F4165,P00741,complainant
CP05041,F4165,P01083,victim
CP05042,F4165,P01493,accused
CP05043,F4166,P02359,complainant
CP05044,F4166,P02866,victim
CP05045,F4166,P02231,accused
CP05046,F4167,P01860,complainant
CP05047,F4167,P02919,victim
CP05048,F4167,P02537,accused
CP05049,F4168,P02433,complainant
CP05050,F4168,P00453,victim
CP05051,F4168,P00146,accused
CP05052,F4169,P02597,complainant
CP05053,F4169,P00901,victim
CP05054,F4169,P02033,accused
CP05055,F4170,P00419,complainant
CP05056,F4171,P00958,complainant
CP05057,F4171,P02918,victim
CP05058,F4172,P00448,complainant
CP05059,F4172,P00672,accused
CP05060,F4172,P01988,accused
CP05061,F4173,P00452,complainant
CP05062,F4173,P01558,victim
CP05063,F4174,P02600,complainant
CP05064,F4174,P01287,victim
CP05065,F4174,P02789,accused
CP05066,F4175,P01996,complainant
CP05067,F4175,P01399,victim
CP05068,F4175,P02416,accused
CP05069,F4176,P01296,complainant
CP05070,F4176,P01283,victim
CP05071,F4177,P00357,complainant
CP05072,F4177,P00197,victim
CP05073,F4177,P02663,accused
CP05074,F4177,P02735,accused
CP05075,F4178,P01473,complainant
CP05076,F4178,P00392,victim
CP05077,F4179,P00030,complainant
CP05078,F4179,P00364,victim
CP05079,F4180,P00417,complainant
CP05080,F4180,P01469,victim
CP05081,F4181,P02437,complainant
CP05082,F4181,P02976,victim
CP05083,F4182,P02923,complainant
CP05084,F4182,P00801,victim
CP05085,F4182,P00096,accused
CP05086,F4183,P01547,complainant
CP05087,F4183,P01072,victim
CP05088,F4184,P01547,complainant
CP05089,F4184,P00569,victim
CP05090,F4184,P01872,accused
CP05091,F4185,P00197,complainant
CP05092,F4185,P00958,victim
CP05093,F4186,P02308,complainant
CP05094,F4186,P00778,victim
CP05095,F4186,P01513,accused
CP05096,F4187,P01046,complainant
CP05097,F4187,P00368,accused
CP05098,F4188,P00203,complainant
CP05099,F4188,P00641,accused
CP05100,F4188,P02860,accused
CP05101,F4189,P02133,complainant
CP05102,F4189,P01475,victim
CP05103,F4189,P02496,accused
CP05104,F4189,P02524,accused
CP05105,F4190,P02551,complainant
CP05106,F4190,P01456,victim
CP05107,F4191,P01860,complainant
CP05108,F4191,P00329,victim
CP05109,F4191,P00321,accused
CP05110,F4192,P01376,complainant
CP05111,F4192,P01359,victim
CP05112,F4192,P01860,accused
CP05113,F4193,P01173,complainant
CP05114,F4193,P02553,victim
CP05115,F4193,P01400,accused
CP05116,F4193,P02824,accused
CP05117,F4194,P02182,complainant
